id,director,cast
380731,Bruno Vaussenat,"['Danny Glover', 'Nina Seul', 'Tristan Robin']"
162139,Paul Kenworthy,"['Walt Disney', 'Winston Hibler']"
257331,Lee Han,"['Kim Hee-ae', 'Ko Ah-sung', 'Kim Hyang-gi']"
334522,Vincent Pérez,"['Emma Thompson', 'Daniel Brühl', 'Brendan Gleeson']"
406125,Neal Wu,"['Bo Hong Lin', 'Dong Zijian', 'Cherry Ngan']"
391642,Masato Hijikata,"['Haruka Ayase', 'Takumi Saito', 'Kiko Mizuhara']"
145593,Joe DeMaio,['Kyle Kinane']
418990,Marcus Raboy,['Kyle Kinane']
320892,Lance Bangs,['Kyle Kinane']
40573,Věra Chytilová,"['Miroslav Donutil', 'Sárka Vojtková', 'Jozef Kroner']"
426958,Árpád Sopsits,"['Károly Hajduk', 'Zsolt Anger', 'Balsai Mónika']"
277806,Asako Hyuga,"['Haruna Kawaguchi', 'Sota Fukushi', 'Tomohiro Ichikawa']"
148864,Luc Dionne,"['Rachelle Lefevre', 'Patrick Huard', 'Stéphane Rousseau']"
278851,Jean-Nicolas Orhon,[]
23207,Daniel Gordon,"['James Dresnok', 'Charles Robert Jenkins', 'Christian Slater']"
425774,Matthew Holmes,"['Jack Martin', 'Callan McAuliffe', 'Arthur Angel']"
408290,Tizza Covi,"['Tairo Caroli', 'Wendy Weber', 'Arthur Robin']"
423093,Roger Gual,"['Paco León', 'Juan Pablo Raba', 'Àlex Brendemühl']"
341443,Mai Suzuki,"['Mirei Kiritani', 'Shota Totsuka', 'Seiichi Tanabe']"
89307,Christian I. Nyby II,"['Raymond Burr', 'Barbara Hale', 'William Katt']"
324440,Nikias Chryssos,"['Pit Bukowski', 'Daniel Fripan', 'Oona von Maydell']"
397981,Jackson Stewart,"['Graham Skipper', 'Chase Williamson', 'Brea Grant']"
349028,Trevor Juras,['Patrick McFadden']
100272,Keith Wright,"['Stan Rowe', 'Sarah Spencer', 'Andy Pandini']"
326247,Aaron Keeling,"['Emily Goss', 'Taylor Bottles', 'Cathy Barnett']"
293553,Matt O'Mahoney,[]
373841,Neil Breen,"['Neil Breen', 'Kathy Corpus', 'Adriane McLean']"
255746,Mikkel Serup,"['Anders W. Berthelsen', 'Nicolaj Kopernikus', 'Troels Lyby']"
416258,,[]
87759,Vladimir Basov,"['Valentina Titova', 'Georgiy Martynyuk', 'Oleg Vidov']"
8209,Sven Taddicken,"['Ludwig Trepte', 'Jacob Matschenz', 'Oktay Özdemir']"
369237,Curt Morgan,"['Travis Rice', 'Mark Landvik', 'Mikkel Bang']"
225816,Christian I. Nyby II,"['Raymond Burr', 'Barbara Hale', 'William Katt']"
24681,Jann Turner,"['Mbulelo Grootboom', 'Sylvia Mngxekeza', 'Zandile Msutwana']"
397552,Oleg Assadulin,"['Pavel Chinaryov', 'Vitalya Kornienko', 'Andrey Safronov']"
391039,Saeed Roustayi,"['پیمان معادی', 'Parinaz Izadyar', 'Navid Mohammadzadeh']"
301339,James Steven Sadwith,"['Alex Wolff', 'Stefania LaVie Owen', 'Chris Cooper']"
42494,Jim McBride,"['Steve Curry', 'Shelley Plimpton', 'Woodrow Chambliss']"
319851,Jim McBride,[]
125949,Jim McBride,"['Jim McBride', 'Clarissa Ainley']"
392011,Ceyda Torun,['Bülent Üstün']
356156,Hayato Kawai,"['Ryohei Suzuki', 'Mei Nagano', 'Kentaro Sakaguchi']"
374460,Richard Mears,"['Martin Freeman', 'David Tennant', 'Julie Walters']"
363790,Huh Jong-ho,"['Kim Go-eun', 'Lee Sun-kyun', 'Jang Hyun-sung']"
391004,Chihiro Ikeda,"['Jun Shison', 'Kyoko Yoshine', 'Riria']"
259468,Krzysztof Zanussi,"['Maja Komorowska', 'Piotr Fronczewski', 'Marek Piwowski']"
53693,Sven Methling,"['Laus Høybye', 'Karen-Lise Mynster', 'Dick Kaysø']"
30124,Stewart Wade,"['Najarra Townsend', 'Jake Abel', 'Matthew Thompson']"
227668,Ron Satlof,"['Raymond Burr', 'Barbara Hale', 'William Katt']"
416251,Paul A. Kaufman,"['Alicia Witt', 'Gabriel Hogan', 'Peter Benson']"
430250,Kirk Sullivan,"['Diego Boneta', 'Jackson Rathbone', 'María Pachón Mesa']"
92168,Wilfred Jackson,['Florence Gill']
51281,Garri Bardin,"['Armen Dzhigarkhanyan', 'Konstantin Raykin', 'Yuliya Rutberg']"
77261,Demi Moore,"['Patricia Clarkson', 'Rosario Dawson', 'Lyndsy Fonseca']"
365753,,"['Krista Allen', 'Tim Abell', 'Nadine Crocker']"
194310,Tod Browning,"['Lew Ayres', 'Robert Armstrong', 'Jean Harlow']"
99319,Frank Tuttle,"['Genevieve Tobin', 'Roland Young', 'Ralph Forbes']"
416256,Jeff Prugh,"['Meegan Warner', 'Sondra Blake', 'Sean Martini']"
418585,Jesse Holland,"['Michael Jai White', 'Angelique Rivera', 'Cameron Jebo']"
86979,Alastair Reid,"['Patricia Neal', 'Pamela Brown', 'Nicholas Clay']"
292538,,[]
229087,Christian I. Nyby II,"['Raymond Burr', 'Barbara Hale', 'William R. Moses']"
286369,Udayan Prasad,"['Iain Glen', 'David Bradley', 'Sean Landless']"
397717,Vikram Gandhi,"['Devon Terrell', 'Anya Taylor-Joy', 'Ashley Judd']"
297865,Paco del Toro,"['Karla Álvarez', 'Harry Geithner', 'Ramiro Huerta']"
305019,Michael Lucas,[]
294463,Julien Neel,"['Ludivine Sagnier', 'Kyan Khojandi', 'Lola Lasseron']"
186019,William K.L. Dickson ,['Eugen Sandow']
206725,Juan de Orduña,"['Alfredo Mayo', 'Luis Peña', 'Manuel Luna']"
323396,Alexis Alexiou,"['Adam Bousdoukos', 'Stelios Mainas', 'Dimitris Tzoumakis']"
400547,Matt Kugelman,"['Roy Haylock', 'RuPaul', 'Rachel Dratch']"
254166,Yannis Economides,"['Vangelis Mourikis', 'Vicky Papadopoulou', 'Petros Zervos']"
299909,Jason Baffa,[]
142293,,"['Jordy Smith', 'Julian Wilson', 'Tom Curren']"
11346,Carsten Fiebeler,"['Tobias Schenke', 'Anna Brüggemann', 'Michael Gwisdek']"
18141,Jan Svěrák,"['Jan Tříska', 'Zdeněk Svěrák', 'Libuše Šafránková']"
385933,Rick Harper,"['Juliette Danielle', 'Robyn Paris', 'Kyle Vogt']"
121856,Justin Kurzel,"['Michael Fassbender', 'Marion Cotillard', 'Jeremy Irons']"
266500,Jean-François Pouliot,"['Vinay Virmani', 'Kunal Nayyar', 'Isabelle Kaif']"
308919,Colin Theys,"['Molly Ringwald', 'Chevy Chase', 'Annabella Sciorra']"
381707,Miguel Ángel Lamata,"['Eduardo Noriega', 'Michelle Jenner', 'Fele Martínez']"
379441,David Hunt,"['Christopher Severio', 'Neal McDonough', 'Leslie Easterbrook']"
381289,Lasse Hallström,"['Dennis Quaid', 'Britt Robertson', 'Josh Gad']"
247446,Karel Kachyňa,"['Zdeněk Lstibůrek', 'Naděžda Gajerová', 'Vlado Müller']"
266558,Giorgos Zois,"['Iris Ponkina', 'Hara Aga', 'Michalis Ainatzoglou']"
334890,Paloma Lommel,"['Kim Evans', 'Charlie Heaton', 'Sarah Lamesch']"
37376,Jim Henson,"['Richard Schaal', 'Hugh Webster', 'Rex Sevenoaks']"
393521,Asaph Polonsky,"['Shai Avivi', 'Jenya Dodina', 'Uri Gavriel']"
360814,Nitesh Tiwari,"['Aamir Khan', 'Sakshi Tanwar', 'Sanya Malhotra']"
261439,Philip Saville,"['Christopher Plummer', 'Robert Shaw', 'Alec Clunes']"
229081,Christian I. Nyby II,"['Raymond Burr', 'Barbara Hale', 'Debbie Reynolds']"
65871,Rhys Davies,"['Ruth King', 'Kris Tearse', 'Barry Thomas']"
32594,,"['Stela Furcovici', 'Ion Lupu', 'Mihai Mereuta']"
229878,Dongseok Kuk,"['Son Ye-jin', 'Kim Kap-soo', 'Lim Hyung-jun']"
423733,Drew Casson,"['Bethan Mary Leadley', 'Cherry Wallis', 'Stuart Ashen']"
293487,Lasse Keso,['Jukka Tolonen']
229097,Christian I. Nyby II,"['Raymond Burr', 'Barbara Hale', 'Alexandra Paul']"
28275,Bert Ring,"['Jason Alexander', 'James Eckhouse', 'Don Knotts']"
63163,Yuriy Kara,"['Anastasiya Vertinskaya', 'Viktor Rakov', 'Valentin Gaft']"
315112,Florian Gottschick,"['Benno Fürmann', 'Anna Grisebach', 'Michael Gwisdek']"
430514,Dante Desarthe,"['Denis Podalydès', 'Marie Dompnier', 'Scali Delpeyrat']"
382127,Julian Rosefeldt,"['Cate Blanchett', 'Erika Bauer', 'Ruby Bustamante']"
94105,Ron Satloff,"['Raymond Burr', 'Barbara Hale', 'William R. Moses']"
128110,Kieron J. Walsh,"['Nichola Burley', 'Martin McCann', 'Charlene McKenna']"
324251,Van Neistat,['Hailey Gates']
362216,Josephine Decker,[]
229094,Christian I. Nyby II,"['Raymond Burr', 'Barbara Hale', 'William R. Moses']"
279608,Takashi Ito,[]
369594,Mikhaël Hers,"['Anders Danielsen Lie', 'Judith Chemla', 'Marie Rivière']"
162934,Paul Annett,"['Justin Gocke', 'Bettina Rae', 'Sam Bottoms']"
109912,Donald Shebib,"['Charlton Heston', 'Bruce Greenwood', 'Patricia Gage']"
54050,Jean Yarbrough,"['Walter Brennan', 'Edgar Buchanan', 'Andy Devine']"
369875,R. Michael Givens,"[""Olivia d'Abo"", 'Anthony Starke', 'Jon Voight']"
170078,,[]
318794,,[]
166452,Renzo Martinelli,"['F. Murray Abraham', 'Enrico Lo Verso', 'Alicja Bachleda-Curuś']"
229088,Christian I. Nyby II,"['Raymond Burr', 'Barbara Hale', 'William R. Moses']"
350594,Idrees Khan,[]
70366,Abrar Alvi,"['Guru Dutt', 'Meena Kumari', 'Waheeda Rehman']"
46629,Serdar Akar,[]
20679,Rocco Urbisci,['George Carlin']
412467,Claudio Fäh,"['Sean Patrick Flanery', 'Tom Sizemore', 'Kip Pardue']"
382906,Pepa San Martín,"['Julia Lübbert', 'Emilia Ossandón', 'Mariana Loyola']"
167449,Andrew Lau,"['Li Yu-Chun', 'Shawn Yue', 'Huang Xiaoming']"
347702,Michelle Boyaner,['Jane Anderson']
287790,Francis D. Lyon,"['John Payne', 'Karen Steele', 'Paul Kelly']"
326253,Kadir Balci,"['Dries de Sutter', 'Sirin Zahed', 'Burak Balci']"
49577,Boris Khlebnikov,"['Aleksandr Yatsenko', 'Yevgeni Syty', 'Pyotr Zaychenko']"
195590,Eran Creevy,"['Nicholas Hoult', 'Felicity Jones', 'Anthony Hopkins']"
338679,Karen Collins,[]
394176,Nathan Holt,"['Shahar Shenhar', 'Patrick Chapin', 'Chris Pikula']"
403052,Bruno Chauffard,"['Pierre Coffin', 'Dave Rosenbaum', 'Jody Gelb']"
201633,Peter Tscherkassky,[]
122134,Louis Lumière,"['Auguste Lumière', 'Andrée Lumière', 'Marguerite Lumière']"
190553,Alexandre Promio,[]
129865,Louis Lumière,['Auguste Lumière']
189820,William Heise,[]
189807,James H. White,[]
147397,James H. White,['Thomas A. Edison']
159898,William Heise,['Henry Welton']
144410,William Heise,['Annabelle Moore']
127224,William K.L. Dickson ,[]
126413,William K.L. Dickson ,[]
159910,William K.L. Dickson ,['Hadji Cheriff']
144393,William K.L. Dickson ,['Annie Oakley']
143801,George Albert Smith,[]
163053,James H. White,[]
190605,Edwin S. Porter,[]
190582,James H. White,"['Benjamin F. Hardesty', 'Charles Lee']"
193793,,[]
139589,James Williamson,[]
130450,D.W. Griffith,"['George Nichols', 'Blanche Sweet']"
81440,Arlene Sanford,"['Bridgit Mendler', 'Mia Talerico', 'Leigh-Allyn Baker']"
87852,Wayne Berwick,"['Jackie Vernon', 'Loren Schein', 'Al Troupe']"
415396,Nely Reguera,"['Bárbara Lennie', 'Vito Sanz', 'Julián Villagrán']"
390547,Marc Crehuet,"['Alain Hernández', 'Miki Esparbé', 'Betsy Túrnez']"
388399,Peter Berg,"['Mark Wahlberg', 'John Goodman', 'J.K. Simmons']"
334524,Stephen Gaghan,"['Matthew McConaughey', 'Bryce Dallas Howard', 'Edgar Ramírez']"
59935,Arash T. Riahi,"['Navíd Akhavan', 'Pourya Mahyari', 'Elika Bozorgi']"
48918,Jacques Dorfmann,"['Lou Diamond Phillips', 'Toshirō Mifune', 'Jennifer Tilly']"
264746,Jung-hoon Kim,"['Byun Yo-han', 'Park Jung-Min', 'Kim Hee-chang']"
352342,Jacques Perrin,[]
92931,Christian I. Nyby II,"['Raymond Burr', 'Barbara Hale', 'William R. Moses']"
167190,PES,[]
432132,Jon Jarocki,['Jon Jarocki']
271717,Alain Margot,[]
411873,Jeff Baena,"['Alison Brie', 'Dave Franco', 'Aubrey Plaza']"
400329,Nirpal Bhogal,"['Antonia Thomas', 'Jonathan Hyde', 'Luke Norris']"
153609,Bob Kline,['Tate Donovan']
430973,Marlon Rivera,"['Eugene Domingo', 'Kean Cipriano', 'Cai Cortez']"
430977,Erik Matti,"['Rhed Bustamante', 'Neil Ryan Sese', 'Ronnie Alonte']"
421060,Jason Paul Laxamana,"['Angel Locsin', 'Zanjoe Marudo', 'Sam Milby']"
49082,Brett Thompson,"['Omri Katz', 'Tiffanie Poston', 'Shawn Hoffman']"
56828,Genndy Tartakovsky,[]
48567,Ezekiel Norton,"['Garry Chalk', 'Noel Callahan', 'Alex Doduk']"
230029,Park Joong-hoon,"['Uhm Tae-woong', 'So Yi-hyun', 'Kim Min-joon']"
65207,Cheng Kang,"['Elliot Ngok', 'Chin Ping', 'Cheng Miu']"
300544,Aki Kaurismäki,"['Nicky Tesco', 'Marja-Leena Helin', 'Mato Valtonen']"
89433,Benny Chan,"['Lau Ching-Wan', 'Jordan Chan', 'Berg Ng Ting-Yip']"
55157,Jeffrey Lau,"['Leslie Cheung', 'Brigitte Lin', 'Maggie Cheung']"
307256,Chris Howe,['Jon Richardson']
168693,Andrea Arnold,"['Stephen McGann', 'Lee Oakes', 'Lynda Steadman']"
231218,Andrea Arnold,"['Joanne Hill', 'Freddie Cunliffe']"
44472,Andrea Arnold,"['Natalie Press', 'Danny Dyer']"
369299,Gustavo Loza,"['Karla Souza', 'Ricardo Abarca', 'Fabiola Guajardo']"
96906,Ron Satlof,"['Raymond Burr', 'Barbara Hale', 'William R. Moses']"
46522,Steve Barkett,"['Steve Barkett', 'Lynne Margulies', 'Sid Haig']"
125077,Jim Wynorski,"['Lesley-Anne Down', 'Andrew Stevens', 'Trenton Knight']"
342473,Eric Summer,"['Elle Fanning', 'Dane DeHaan', 'Carly Rae Jepsen']"
356461,Giorgia Cecere ,"['Isabella Ragonese', 'Alessio Boni', 'Piera Degli Esposti']"
392832,Luca Lucini,"['Margherita Buy', 'Claudia Gerini', 'Giampaolo Morelli']"
369059,Edmund Entin,"['Melanie Liburd', 'Kathleen Rose Perkins', 'Derek Theler']"
26630,Simon Pearce,"['Wayne Virgo', 'Marc Laurent', 'Alice Payne']"
161246,Julián Hernández,"['Jorge Becerra', 'Javier Oliván', 'Guillermo Villegas']"
345922,Richie Keen,"['Charlie Day', 'Ice Cube', 'Tracy Morgan']"
262841,Chris Wedge,"['Lucas Till', 'Jane Levy', 'Amy Ryan']"
324542,Baran bo Odar,"['Jamie Foxx', 'Michelle Monaghan', 'Dermot Mulroney']"
340837,Gore Verbinski,"['Dane DeHaan', 'Jason Isaacs', 'Mia Goth']"
211088,Leanne Pooley,"['Chad Moffitt', 'Erroll Shand', 'Sonam Sherpa']"
370964,Indar Dzhendubaev,"['Maria Poezhaeva', 'Matvey Lykov', 'Stanislav Lyubshin']"
85758,Christian I. Nyby II,"['Raymond Burr', 'Barbara Hale', 'William R. Moses']"
84705,Pang Ho-cheung,"['Gillian Chung', 'Daniel Wu', 'Tao Hong']"
372490,Michel Poulette,"['Devin Kelley', 'Aaron Ashmore', 'Andre Bedard']"
403570,Kriv Stenders,"['Jason Isaacs', 'Levi Miller', 'Hanna Mangan Lawrence']"
431742,Jamie Magnus Stone,"['Ellise Chappell', 'Andrew Buchan', 'Richard E. Grant']"
424014,Enrico Lando,"['Herbert Ballerina', 'Tony Sperandeo', 'Enrico Lo Verso']"
356324,Laura Israel,['June Leaf']
124101,Mark Rappaport,['Eric Farr']
210079,Lorenzo Bianchini,"['Renzo Gariup', 'Marco Marchese', 'Lidia Zabrieszach']"
226050,Christian I. Nyby II,"['Raymond Burr', 'Barbara Hale', 'William R. Moses']"
46121,Norma Bailey,"['Tom Cavanagh', 'Currie Graham', 'Ingrid Rogers']"
228257,Christian I. Nyby II,"['Raymond Burr', 'Barbara Hale', 'William R. Moses']"
95400,Christian I. Nyby II,"['Raymond Burr', 'Barbara Hale', 'William R. Moses']"
152618,Mark Borchetta,"['Shelley Michelle', 'Stacy Keach', 'Alain Benatar']"
389630,Katie Holmes,"['Stefania LaVie Owen', 'Katie Holmes', 'Luke Wilson']"
18223,Jason Hreno,"['Miriam McDonald', 'Shawna Waldron', 'Ryan Kennedy']"
268771,Michael Kantor,"['Liev Schreiber', 'Grant Morrison', 'Joe Quesada']"
394689,Riki Lindhome,"['Riki Lindhome', 'Kate Micucci', 'Anthony Jeselnik']"
340481,Luc Dardenne,"['Adèle Haenel', 'Olivier Bonnaud', 'Louka Minnella']"
382501,Tran Anh Hung,"['Audrey Tautou', 'Bérénice Bejo', 'Mélanie Laurent']"
173189,Jay Chapman,['Brian Posehn']
134680,Manny Rodriguez,['Billy Gardell']
375872,Jesús García,"['Miki Esparbé', 'Jordi Sánchez', 'María León']"
404791,Felix Herngren,"['Robert Gustafsson', 'Iwar Wiklander', 'David Wiberg']"
369698,Andrey Kravchuk,"['Anton Adasinsky', 'Danila Kozlovsky', 'Aleksandra Bortich']"
362058,Aleksey Tsitsilin,"['Natalya Bystrova', 'Filipp Lebedev', 'Diomid Vinogradov']"
205236,Mariano Ozores,"['Juanjo Menéndez', 'Carmen Sevilla', 'Massiel']"
335450,Joseph Henabery,"[""Roscoe 'Fatty' Arbuckle"", 'Winifred Greenwood', 'Roscoe Karns']"
169840,Landon Van Soest,[]
50737,Yavuz Turgul,"['Şener Şen', 'Çetin Tekindor', 'Cem Yılmaz']"
31401,Nesli Çölgeçen,"['Şener Şen', 'Erdal Özyağcılar', 'Nilgün Nazli']"
16122,Donald Crombie,"['Peter Phelps', 'Imogen Annesley', 'Mouche Phillips']"
377691,Charlotte Sieling,"['Jakob Oftebro', 'Ane Dahl Torp', 'Søren Malling']"
241140,Michaela Kezele,"['Zrinka Cvitešić', 'Mišel Matičević', 'Miloš Timotijević']"
394759,Maxim Volkov,"['Elizaveta Boyarskaya', 'Sergei Bezrukov', 'Yuriy Galtsev ']"
12911,Jacques Dorfmann,"['Christopher Lambert', 'Klaus Maria Brandauer', 'Max von Sydow']"
411656,Paula van der Oest,"['Pierre Bokma', 'Chris Peters', 'Rifka Lodeizen']"
404378,Roger Spottiswoode,"['Luke Treadaway', 'Ruta Gedmintas', 'Joanne Froggatt']"
67343,Ricky Lau,"['Lam Ching-Ying', 'Yuen Biao', 'Moon Lee']"
31390,Jean-Claude La Marre,"['David Carradine', 'Raymond Cruz', 'Jared Day']"
47971,D.J. Caruso,"['Vin Diesel', 'Ice Cube', 'Samuel L. Jackson']"
292280,Stacy Title,"['Douglas Smith', 'Lucien Laviscount', 'Cressida Bonas']"
418688,Mari-Lynn C. Evans,[]
395982,Alice Lowe,"['Alice Lowe', 'Jo Hartley', 'Kate Dickie']"
324849,Chris McKay,"['Will Arnett', 'Zach Galifianakis', 'Michael Cera']"
58820,Louise Osmond,"['Andreas Abegglen', 'Simon Anthamatten', 'Cyrille Berthod']"
266882,Billy Senese,"['Jeremy Childs', 'Shelean Newman', 'Shannon Hoppe']"
126143,Douglas Blush,[]
332288,,[]
76420,Lauren Montgomery,"['Eliza Dushku', 'John DiMaggio', 'Liliana Mumy']"
269246,Bruce Timm,"['Will Friedle', 'Kevin Conroy']"
264170,Bruce Timm,"['Kevin Conroy', 'Brian George', 'Tara Strong']"
256421,Zack Snyder,[]
327083,Joel Gallen,"['Eva Herzigová', 'Gisele Bündchen', 'Karolina Kurkova']"
148039,,[]
16487,Trey Parker,"['Trey Parker', 'Matt Stone']"
16486,Trey Parker,"['Trey Parker', 'Trey Parker', 'Matt Stone']"
26461,Mike Clattenburg,"['John Paul Tremblay', 'Robb Wells', 'Mike Smith']"
38878,Tom McLoughlin,"['Marcia Gay Harden', 'Alexis Dziena', 'Mike Erwin']"
43641,Joaquim Dos Santos,"['George Newbern', ""Jerry O'Connell"", 'Arnold Vosloo']"
365037,Robb Wells,"['John Paul Tremblay', 'Robb Wells', 'Mike Smith']"
274326,,"['John Paul Tremblay', 'Robb Wells', 'Mike Smith']"
335791,Jon Cassar,"['Morris Chestnut', 'Regina Hall', 'Romany Malco']"
72955,Juliusz Machulski,"['Jerzy Stuhr', 'Galina Petrova', 'Nikolai Karachentsov']"
417427,Oksana Karas,"['Semyon Treskunov', 'Anastasiya Bogatyreva', 'Ieva Andrejevaite']"
53217,Chuck Jones,"['Mel Blanc', 'Arthur Q. Bryan']"
377263,François Ozon,"['Paula Beer', 'Pierre Niney', 'Ernst Stötzner']"
352960,Harrison Atkins,"['Joe Swanberg', 'Lindsay Burdge', 'Peter Vack']"
429801,Manny Rodriguez,['Gabriel Iglesias']
359093,Adam Carolla,"['Mario Andretti', 'Bob Bondurant', 'Ralph Nader']"
19010,Pat Williams,"['Lorenzo Lamas', 'Ona Grauer', 'Adam Harrington']"
382598,Nicolas Benamou,"['José Garcia', 'Caroline Vigneaux', 'Josephine Callies']"
359660,David Prior,[]
106876,Ian Merrick,"['Donald Sumpter', 'Debbie Farrington', 'Marjorie Yates']"
400749,Willis Robards,"['Dorothy Davenport', 'Willis Robards', 'Hal Reid']"
413837,Stephan Streker,"['Lina El Arabi', 'Sébastien Houbani', 'Babak Karimi']"
417056,Miles Doleac,"['William Sadler', 'James Callis', 'Jeff Fahey']"
395278,Nathan Drillot,"['Robert Gagno', 'Maurizio Gagno', 'Kathy Gagno']"
384727,Frédéric Beigbeder,"['Gaspard Proust', 'Audrey Fleurot', 'Anamaria Vartolomei']"
85755,Christian I. Nyby II,"['Raymond Burr', 'Barbara Hale', 'William R. Moses']"
363689,Sheldon Wilson,"['Jodelle Ferland', 'Sunny Suljic', 'Neal McDonough']"
380771,Anthony Friedman,"['Paul Scofield', 'John McEnery', 'Thorley Walters']"
148031,Ján Kadár,"['Muhammad Ali', 'Kris Kristofferson', ""Ron O'Neal""]"
411088,Oriol Paulo,"['Mario Casas', 'José Coronado', 'Bárbara Lennie']"
240634,Al Campbell,"['Al Alcorn', 'Malorie Blackman', 'David Braben']"
97073,Christian I. Nyby II,"['Raymond Burr', 'Barbara Hale', 'William R. Moses']"
383785,Stanley Tong,"['Jackie Chan', 'Disha Patani', 'Sonu Sood']"
392271,Vishal Bhardwaj,"['Saif Ali Khan', 'Shahid Kapoor', 'Kangana Ranaut']"
401544,G.J. Echternkamp,"['Manu Bennett', 'Malcolm McDowell', 'Marci Miller']"
367613,Inés París,"['Belén Rueda', 'Diego Peretti', 'Eduard Fernández']"
328796,Ian Olds,"['Dominic Rains', 'Melissa Leo', 'James Franco']"
374205,Hiroaki Miyamoto,"['Kazuya Nakai', 'Mayumi Tanaka', 'Akemi Okamura']"
109213,Nico Mastorakis,"['Daniel Hirsch', 'Kelli Maroney', 'Nicole Rio']"
423122,Marcus Raboy,['Dana Carvey']
398738,Alexis Bloom,"['Carrie Fisher', 'Debbie Reynolds', 'Todd Fisher']"
256569,Adam Smith,"['Michael Fassbender', 'Brendan Gleeson', 'Lyndsey Marshal']"
382220,Cho Ui-Seok,"['Lee Byung-hun', 'Kang Dong-won', 'Kim Woo-bin']"
433034,Kandice King,[]
381008,Lisa Robinson,"['Betsy Brandt', 'Chris Beetem', 'Zev Haworth']"
195763,Jack Neo,"['Jack Neo', 'Mark Lee', 'Chung Yiu-Nam']"
416211,Orlando von Einsiedel,[]
184958,B. Reeves Eason,"['Tom Mix', 'Joan Gale', 'Charles Middleton']"
401461,B. Reeves Eason,"['Tom Tyler', 'Kenneth MacDonald', 'Frank Shannon']"
98377,Cirio H. Santiago,"['Catya Sassoon', 'Melissa Moore', 'Bob Larson']"
91339,Cirio H. Santiago,"['David Carradine', 'Tony Dorsett', 'Rob Youngblood']"
222339,Cirio H. Santiago,"['David Carradine', 'Rick Hill', 'Luke Askew']"
57518,Jay Karas,['Eddie Griffin']
107420,Cirio H. Santiago,"['Rebecca Holden', 'Chuck Wagner', 'Lynn-Holly Johnson']"
66659,Cirio H. Santiago,"['Robert Patrick', 'Richard Norton', 'Don Gordon Bell']"
107412,Cirio H. Santiago,"['Cec Verrell', 'Bill McLaughlin', 'Joe Mari Avellana']"
107319,Cirio H. Santiago,"['Gary Watkins', 'Laura Banks', 'Lynda Wiesmeier']"
107605,Cirio H. Santiago,"['Matt Mullins', 'Joe Sabatino', 'Glen Meadows']"
412309,Cal Saville,[]
412590,Daniel Kontur,['Jonathan Kydd']
270529,Jay Chapman,"['Randy Sklar', 'Jason Sklar', 'Rich Eisen']"
334679,Patrick Creadon,[]
108177,Jay Karas,['Demetri Martin']
45782,Keith Truesdell,['Jeff Foxworthy']
102053,Ryan Polito,"['Bill Engvall', 'Jeff Foxworthy', 'Larry the Cable Guy']"
38323,Elisabeta Bostan,"['Mikhail Boyarskiy', 'Lyudmila Gurchenko', 'Oleg Popov']"
289171,Alexandre Castagnetti,"['Christian Clavier', 'Isabelle Nanty', 'Anémone']"
17417,Roger Delattre,"['Jean-Marie Bigard', 'David Strajmayster', 'Thiam Aïssatou']"
412205,Avi Nesher,"['Nelly Tagar', 'Joy Rieger', 'Doron Tavory']"
271120,Tan Pin Pin,"['Melvyn Cedello', 'Victor Khoo', 'Hong Chow Yew']"
429238,Emily Hagins,"['Alex Saxon', 'Alexis G. Zall', 'Sasha Pieterse']"
409502,Brian Baugh,"['Masey McLain', 'Mark Daugherty', ""Jennifer O'Neill""]"
426808,Tosca Musk,"['Emma Rigby', 'Peter Porte', 'Michael Dempsey']"
345925,Steven Shainberg,"['Noomi Rapace', 'Peter Stormare', 'Kerry Bishé']"
394034,Vivek Agnihotri,"['Anupam Kher', 'Arunoday Singh', 'Mahie Gill']"
408159,Peter Foott,"['Alex Murphy', 'Chris Walley', 'Hilary Rose']"
381021,Garrett Zevgetis,[]
256756,Pau Teixidor,"['Oona Chaplin', 'Ana Fernández', 'Andrés Gertrúdix']"
396392,Gary Yates,"['Danica McKellar', 'Kavan Smith', 'Tammy Gillis']"
393658,David Winning,"['Fiona Gubelmann', 'Lucas Bryant', 'Iris Quinn']"
411081,Lynne Stopkewich,"['Rachael Leigh Cook', 'Lucas Bryant', 'Travis Milne']"
369054,Sam Irvin,"['Nikki DeLoach', 'Luke MacFarlane', 'Maureen McCormick']"
